Month-Year,Pivot Field Names,Pivot Field Values
01-Apr-17,Imports: Indonesia,1808.8
01-Apr-17,Imports: Iran,48.5
01-Apr-17,Imports: Ireland,100.8
01-Apr-17,Imports: Israel,74
01-Apr-17,Imports: Italy,502.8
01-Apr-17,Imports: Jamaica,0
01-Apr-17,Imports: Japan,2137.1
01-Apr-17,Imports: Jordan,2
01-Apr-17,Imports: Kazakhstan,0.1
01-Apr-17,Imports: Kenya,0.6
01-Apr-17,Imports: Kuwait,504.3
01-Apr-17,Imports: Lao Peo Dem Rep,0.9
01-Apr-17,Imports: Latvia,25.4
01-Apr-17,Imports: Lebanon,0.1
01-Apr-17,Imports: Liberia,0.2
01-Apr-17,Imports: Lithuania,2.4
01-Apr-17,Imports: Luxembourg,4.2
01-Apr-17,Imports: Macau SAR (China),0.7
01-Apr-17,Imports: Madagascar,23.2
01-Apr-17,Imports: Malaysia,4248.2
01-Apr-17,Imports: Maldives Rep of,0.1
01-Apr-17,Imports: Malta,15.1
01-Apr-17,Imports: Mauritius,1.3
01-Apr-17,Imports: Mexico,255.2
01-Apr-17,Imports: Morocco,15.3
01-Apr-17,Imports: Mozambique,0.4
01-Apr-17,Imports: Myanmar,14.2
01-Apr-17,Imports: Nepal,0.2
01-Apr-17,Imports: Netherlands Antilles,0.2
01-Apr-17,Imports: Netherlands,517.5
01-Apr-17,Imports: New Zealand,88
01-Apr-17,Imports: Nigeria,0.8
01-Apr-17,Imports: Northern Mariana Islands,0
01-Apr-17,Imports: Norway,79
01-Apr-17,Imports: Oman,5.8
01-Apr-17,Imports: Other Countries of Africa,19.8
01-Apr-17,Imports: Other Countries of America,5.1
01-Apr-17,Imports: Other Countries of Asia,0.5
01-Apr-17,Imports: Other Countries of Europe,8.9
01-Apr-17,Imports: Other Countries of Oceania,0.5
01-Apr-17,Imports: Pakistan,12.1
01-Apr-17,Imports: Panama,0.4
01-Apr-17,Imports: Papua New Guinea,13.2
01-Apr-17,Imports: Peru,0.6
01-Apr-17,Imports: Philippines,532.8
01-Apr-17,Imports: Poland,35.2
01-Apr-17,Imports: Portugal,40.9
01-Apr-17,Imports: Puerto Rico,17.9
01-Apr-17,Imports: Qatar,444.9
01-Apr-17,Imports: Reunion,1.1
01-Apr-17,Imports: Romania,8.7
01-Apr-17,Imports: Russia,561.3
01-Apr-17,Imports: Saudi Arabia,942.3
01-Apr-17,Imports: Seychelles,0
01-Apr-17,Imports: Slovak Republic,6.4
01-Apr-17,Imports: Slovenia,6.5
01-Apr-17,Imports: Solomon Islands,0
01-Apr-17,Imports: South Africa,63.6
01-Apr-17,Imports: South Korea,2025.6
01-Apr-17,Imports: Spain,94.9
01-Apr-17,Imports: Sri Lanka,10.3
01-Apr-17,Imports: Sudan,0
01-Apr-17,Imports: Sweden,114.2
01-Apr-17,Imports: Switzerland,844.7
01-Apr-17,Imports: Taiwan,2472.3
01-Apr-17,Imports: Tanzania,0.6
01-Apr-17,Imports: Thailand,773.5
01-Apr-17,Imports: Tunisia,2
01-Apr-17,Imports: Turkey,177.9
01-Apr-17,Imports: USA,3870.7
01-Apr-17,Imports: Ukraine,42.2
01-Apr-17,Imports: United Arab Emirates,896.3
01-Apr-17,Imports: United Kingdom,500.3
01-Apr-17,Imports: Uruguay,0.9
01-Apr-17,Imports: Vanuatu,0
01-Apr-17,Imports: Venezuela,41.1
01-Apr-17,Imports: Vietnam,419.3
01-Apr-17,Imports: Yemen,0.4
01-Apr-17,Imports: Zambia,0.7
01-Apr-17,Imports: Zimbabwe,2.4
01-May-17,Imports: Afghanistan,0.2
01-May-17,Imports: Angola,0
01-May-17,Imports: Argentina,8.2
01-May-17,Imports: Australia,504.5
01-May-17,Imports: Austria,80.2
01-May-17,Imports: Bahamas,0
01-May-17,Imports: Bahrain,135.9
01-May-17,Imports: Bangladesh,43.4
01-May-17,Imports: Belarus,1.1
01-May-17,Imports: Belgium,187.5
01-May-17,Imports: Brazil,160.5
01-May-17,Imports: Brunei,47.3
01-May-17,Imports: Bulgaria,35.1
01-May-17,Imports: Cambodia,10.9
01-May-17,Imports: Cameroon,3.6
01-May-17,Imports: Canada,197.3
01-May-17,Imports: Chile,6.2
01-May-17,Imports: China,5481.2
01-May-17,Imports: Colombia,0.8
01-May-17,Imports: Comoros,0
01-May-17,Imports: Costa Rica,6.3
01-May-17,Imports: Cote D'ivoire,2.6
01-May-17,Imports: Croatia,1.3
01-May-17,Imports: Cuba,25.5
01-May-17,Imports: Cyprus,1.5
01-May-17,"Imports: Czech, Republic",43.9
01-May-17,Imports: Denmark,48.5
01-May-17,Imports: Djibouti,1.3
01-May-17,Imports: Dominican Rep,4.2
01-May-17,Imports: Ecuador,1.5
01-May-17,Imports: Egypt,4.2
01-May-17,Imports: El Salvador,1.2
01-May-17,Imports: Estonia,1.7
01-May-17,Imports: Eswatini,0.1
01-May-17,Imports: Ethiopia,0.2
01-May-17,Imports: Fiji,0.3
01-May-17,Imports: Finland,47.3
01-May-17,Imports: France,1007.9
01-May-17,Imports: French Polynesia,0.6
01-May-17,Imports: Gabon,0.6
01-May-17,Imports: Germany,1192.5
01-May-17,Imports: Ghana,12.5
01-May-17,Imports: Greece,127.2
01-May-17,Imports: Guam,0
01-May-17,Imports: Guatemala,1.7
01-May-17,Imports: Hong Kong SAR (China),1010
01-May-17,Imports: Hungary,31.1
01-May-17,Imports: India,766.8
01-May-17,Imports: Indonesia,1720.2
01-May-17,Imports: Iran,26.2
01-May-17,Imports: Ireland,125.5
01-May-17,Imports: Israel,67.5
01-May-17,Imports: Italy,396.4
01-May-17,Imports: Jamaica,0
01-May-17,Imports: Japan,2089.2
01-May-17,Imports: Jordan,2.8
01-May-17,Imports: Kazakhstan,0
01-May-17,Imports: Kenya,0.9
01-May-17,Imports: Kuwait,163.8
01-May-17,Imports: Lao Peo Dem Rep,0.5
01-May-17,Imports: Latvia,4.5
01-May-17,Imports: Lebanon,0.2
01-May-17,Imports: Liberia,0
01-May-17,Imports: Lithuania,2.5
01-May-17,Imports: Luxembourg,9.6
01-May-17,Imports: Macau SAR (China),0.8
01-May-17,Imports: Madagascar,26.1
01-May-17,Imports: Malaysia,4789
01-May-17,Imports: Maldives Rep of,0
01-May-17,Imports: Malta,48.7
01-May-17,Imports: Mauritius,1
01-May-17,Imports: Mexico,269.3
01-May-17,Imports: Morocco,15.6
01-May-17,Imports: Mozambique,0.7
01-May-17,Imports: Myanmar,29.4
01-May-17,Imports: Nepal,0.4
01-May-17,Imports: Netherlands Antilles,30.8
01-May-17,Imports: Netherlands,301.6
01-May-17,Imports: New Zealand,115.5
01-May-17,Imports: Nigeria,0.9
01-May-17,Imports: Northern Mariana Islands,0
01-May-17,Imports: Norway,105.8
01-May-17,Imports: Oman,1.8
01-May-17,Imports: Other Countries of Africa,78.8
01-May-17,Imports: Other Countries of America,1.5
01-May-17,Imports: Other Countries of Asia,1.2
01-May-17,Imports: Other Countries of Europe,8.1
01-May-17,Imports: Other Countries of Oceania,3.7
01-May-17,Imports: Pakistan,7
01-May-17,Imports: Panama,0.4
01-May-17,Imports: Papua New Guinea,50.2
01-May-17,Imports: Peru,1.7
01-May-17,Imports: Philippines,636.2
01-May-17,Imports: Poland,36.2
01-May-17,Imports: Portugal,39.3
01-May-17,Imports: Puerto Rico,44.1
01-May-17,Imports: Qatar,747.3
01-May-17,Imports: Reunion,0.1
01-May-17,Imports: Romania,9.8
01-May-17,Imports: Russia,437.7
01-May-17,Imports: Saudi Arabia,967.4
01-May-17,Imports: Seychelles,0
01-May-17,Imports: Slovak Republic,6
01-May-17,Imports: Slovenia,8.8
01-May-17,Imports: Solomon Islands,0
01-May-17,Imports: South Africa,55.5
01-May-17,Imports: South Korea,1840.2
01-May-17,Imports: Spain,104.9
01-May-17,Imports: Sri Lanka,13
01-May-17,Imports: Sudan,0
01-May-17,Imports: Sweden,119
01-May-17,Imports: Switzerland,1206.3
01-May-17,Imports: Taiwan,3062.7
01-May-17,Imports: Tanzania,0.3
01-May-17,Imports: Thailand,905.8
01-May-17,Imports: Tunisia,2.2
01-May-17,Imports: Turkey,75.3
01-May-17,Imports: USA,4561.7
01-May-17,Imports: Ukraine,17.5
01-May-17,Imports: United Arab Emirates,1204.8
01-May-17,Imports: United Kingdom,638.7
01-May-17,Imports: Uruguay,1.9
01-May-17,Imports: Vanuatu,0
01-May-17,Imports: Venezuela,46.6
01-May-17,Imports: Vietnam,417.6
01-May-17,Imports: Yemen,0
01-May-17,Imports: Zambia,2.5
01-May-17,Imports: Zimbabwe,1.3
01-Jun-17,Imports: Afghanistan,0
01-Jun-17,Imports: Angola,0
01-Jun-17,Imports: Argentina,10.2
01-Jun-17,Imports: Australia,320.9
01-Jun-17,Imports: Austria,79.2
01-Jun-17,Imports: Bahamas,0.1
01-Jun-17,Imports: Bahrain,4
01-Jun-17,Imports: Bangladesh,29.2
01-Jun-17,Imports: Belarus,1.7
01-Jun-17,Imports: Belgium,176.7
01-Jun-17,Imports: Brazil,171.6
01-Jun-17,Imports: Brunei,2.7
01-Jun-17,Imports: Bulgaria,5.5
01-Jun-17,Imports: Cambodia,49.6
01-Jun-17,Imports: Cameroon,2.9
01-Jun-17,Imports: Canada,319.7
01-Jun-17,Imports: Chile,7.4
01-Jun-17,Imports: China,4986.2
01-Jun-17,Imports: Colombia,11.7
01-Jun-17,Imports: Comoros,0
01-Jun-17,Imports: Costa Rica,6.5
01-Jun-17,Imports: Cote D'ivoire,0.3
01-Jun-17,Imports: Croatia,0.6
01-Jun-17,Imports: Cuba,0.6
01-Jun-17,Imports: Cyprus,1
01-Jun-17,"Imports: Czech, Republic",35.6
01-Jun-17,Imports: Denmark,39.5
01-Jun-17,Imports: Djibouti,0.2
01-Jun-17,Imports: Dominican Rep,4.1
01-Jun-17,Imports: Ecuador,1.2
01-Jun-17,Imports: Egypt,4.2
01-Jun-17,Imports: El Salvador,1.2
01-Jun-17,Imports: Estonia,1.9
01-Jun-17,Imports: Eswatini,0
01-Jun-17,Imports: Ethiopia,0
01-Jun-17,Imports: Fiji,0.2
01-Jun-17,Imports: Finland,45.5
01-Jun-17,Imports: France,1062.9
01-Jun-17,Imports: French Polynesia,0.6
01-Jun-17,Imports: Gabon,0.5
01-Jun-17,Imports: Germany,1093.2
01-Jun-17,Imports: Ghana,14.2
01-Jun-17,Imports: Greece,94.1
01-Jun-17,Imports: Guam,0.1
01-Jun-17,Imports: Guatemala,0.7
01-Jun-17,Imports: Hong Kong SAR (China),424.5
01-Jun-17,Imports: Hungary,28
01-Jun-17,Imports: India,516.2
01-Jun-17,Imports: Indonesia,1675.1
01-Jun-17,Imports: Iran,71.4
01-Jun-17,Imports: Ireland,102.9
01-Jun-17,Imports: Israel,56.2
01-Jun-17,Imports: Italy,492.9
01-Jun-17,Imports: Jamaica,0.1
01-Jun-17,Imports: Japan,2362.2
01-Jun-17,Imports: Jordan,0.8
01-Jun-17,Imports: Kazakhstan,0
01-Jun-17,Imports: Kenya,0.9
01-Jun-17,Imports: Kuwait,239.7
01-Jun-17,Imports: Lao Peo Dem Rep,0.5
01-Jun-17,Imports: Latvia,3.3
01-Jun-17,Imports: Lebanon,0.1
01-Jun-17,Imports: Liberia,0.1
01-Jun-17,Imports: Lithuania,2.6
01-Jun-17,Imports: Luxembourg,5.2
01-Jun-17,Imports: Macau SAR (China),1.5
01-Jun-17,Imports: Madagascar,19.7
01-Jun-17,Imports: Malaysia,4070.9
01-Jun-17,Imports: Maldives Rep of,0.4
01-Jun-17,Imports: Malta,176.7
01-Jun-17,Imports: Mauritius,2.2
01-Jun-17,Imports: Mexico,302.5
01-Jun-17,Imports: Morocco,14.7
01-Jun-17,Imports: Mozambique,0.4
01-Jun-17,Imports: Myanmar,9.2
01-Jun-17,Imports: Nepal,0.6
01-Jun-17,Imports: Netherlands Antilles,31
01-Jun-17,Imports: Netherlands,466.5
01-Jun-17,Imports: New Zealand,78.3
01-Jun-17,Imports: Nigeria,1.3
01-Jun-17,Imports: Northern Mariana Islands,0
01-Jun-17,Imports: Norway,58.9
01-Jun-17,Imports: Oman,6.4
01-Jun-17,Imports: Other Countries of Africa,165.8
01-Jun-17,Imports: Other Countries of America,1.2
01-Jun-17,Imports: Other Countries of Asia,2.8
01-Jun-17,Imports: Other Countries of Europe,12.1
01-Jun-17,Imports: Other Countries of Oceania,0.1
01-Jun-17,Imports: Pakistan,7.7
01-Jun-17,Imports: Panama,0.1
01-Jun-17,Imports: Papua New Guinea,85.5
01-Jun-17,Imports: Peru,22.2
01-Jun-17,Imports: Philippines,592
01-Jun-17,Imports: Poland,41.1
01-Jun-17,Imports: Portugal,44.2
01-Jun-17,Imports: Puerto Rico,31.6
01-Jun-17,Imports: Qatar,602.6
01-Jun-17,Imports: Reunion,0
01-Jun-17,Imports: Romania,12.3
01-Jun-17,Imports: Russia,610.5
01-Jun-17,Imports: Saudi Arabia,881.8
01-Jun-17,Imports: Seychelles,0.1
01-Jun-17,Imports: Slovak Republic,5.2
01-Jun-17,Imports: Slovenia,5.6
01-Jun-17,Imports: Solomon Islands,0.3
01-Jun-17,Imports: South Africa,47.7
01-Jun-17,Imports: South Korea,1688.9
01-Jun-17,Imports: Spain,81.3
01-Jun-17,Imports: Sri Lanka,9.4
01-Jun-17,Imports: Sudan,0.3
01-Jun-17,Imports: Sweden,104.2
01-Jun-17,Imports: Switzerland,730.3
01-Jun-17,Imports: Taiwan,3344
01-Jun-17,Imports: Tanzania,0.1
01-Jun-17,Imports: Thailand,791.2
01-Jun-17,Imports: Tunisia,1.6
01-Jun-17,Imports: Turkey,92.9
01-Jun-17,Imports: USA,4129.1
01-Jun-17,Imports: Ukraine,1.6
01-Jun-17,Imports: United Arab Emirates,1031.3
01-Jun-17,Imports: United Kingdom,806.1
01-Jun-17,Imports: Uruguay,1.2
01-Jun-17,Imports: Vanuatu,0
01-Jun-17,Imports: Venezuela,92.8
01-Jun-17,Imports: Vietnam,379.8
01-Jun-17,Imports: Yemen,0.6
01-Jun-17,Imports: Zambia,2.3
01-Jun-17,Imports: Zimbabwe,2.4
01-Jul-17,Imports: Afghanistan,0.1
01-Jul-17,Imports: Angola,10.4
01-Jul-17,Imports: Argentina,6.3
01-Jul-17,Imports: Australia,686.5
01-Jul-17,Imports: Austria,87.2
01-Jul-17,Imports: Bahamas,0.1
01-Jul-17,Imports: Bahrain,1.5
01-Jul-17,Imports: Bangladesh,36.6
01-Jul-17,Imports: Belarus,0.8
01-Jul-17,Imports: Belgium,147.2
01-Jul-17,Imports: Brazil,124.3
01-Jul-17,Imports: Brunei,44.9
01-Jul-17,Imports: Bulgaria,3.6
01-Jul-17,Imports: Cambodia,16.7
01-Jul-17,Imports: Cameroon,2.2
01-Jul-17,Imports: Canada,157.6
01-Jul-17,Imports: Chile,8.3
01-Jul-17,Imports: China,5054.8
01-Jul-17,Imports: Colombia,57.4
01-Jul-17,Imports: Comoros,0.3
01-Jul-17,Imports: Costa Rica,7.1
01-Jul-17,Imports: Cote D'ivoire,3
01-Jul-17,Imports: Croatia,2.9
01-Jul-17,Imports: Cuba,0.5
01-Jul-17,Imports: Cyprus,0.6
01-Jul-17,"Imports: Czech, Republic",38.7
01-Jul-17,Imports: Denmark,43.8
01-Jul-17,Imports: Djibouti,0
01-Jul-17,Imports: Dominican Rep,3.1
01-Jul-17,Imports: Ecuador,1
01-Jul-17,Imports: Egypt,4.7
01-Jul-17,Imports: El Salvador,1.9
01-Jul-17,Imports: Estonia,2.7
01-Jul-17,Imports: Eswatini,0.2
01-Jul-17,Imports: Ethiopia,0
01-Jul-17,Imports: Fiji,0.5
01-Jul-17,Imports: Finland,29
01-Jul-17,Imports: France,1085.9
01-Jul-17,Imports: French Polynesia,0.1
01-Jul-17,Imports: Gabon,0.5
01-Jul-17,Imports: Germany,1051
01-Jul-17,Imports: Ghana,12.3
01-Jul-17,Imports: Greece,10.3
01-Jul-17,Imports: Guam,0
01-Jul-17,Imports: Guatemala,0.4
01-Jul-17,Imports: Hong Kong SAR (China),667.6
01-Jul-17,Imports: Hungary,29.6
01-Jul-17,Imports: India,811.2
01-Jul-17,Imports: Indonesia,1610.8
01-Jul-17,Imports: Iran,133
01-Jul-17,Imports: Ireland,108.5
01-Jul-17,Imports: Israel,55.6
01-Jul-17,Imports: Italy,557.6
01-Jul-17,Imports: Jamaica,0
01-Jul-17,Imports: Japan,2180.9
01-Jul-17,Imports: Jordan,0.9
01-Jul-17,Imports: Kazakhstan,0
01-Jul-17,Imports: Kenya,0.7
01-Jul-17,Imports: Kuwait,462.8
01-Jul-17,Imports: Lao Peo Dem Rep,0.5
01-Jul-17,Imports: Latvia,39.9
01-Jul-17,Imports: Lebanon,0.1
01-Jul-17,Imports: Liberia,0.1
01-Jul-17,Imports: Lithuania,18.5
01-Jul-17,Imports: Luxembourg,1.5
01-Jul-17,Imports: Macau SAR (China),3.7
01-Jul-17,Imports: Madagascar,11.5
01-Jul-17,Imports: Malaysia,4377.5
01-Jul-17,Imports: Maldives Rep of,0.1
01-Jul-17,Imports: Malta,127.6
01-Jul-17,Imports: Mauritius,0.8
01-Jul-17,Imports: Mexico,230
01-Jul-17,Imports: Morocco,13.6
01-Jul-17,Imports: Mozambique,0
01-Jul-17,Imports: Myanmar,11.7
01-Jul-17,Imports: Nepal,0.2
01-Jul-17,Imports: Netherlands Antilles,152.5
01-Jul-17,Imports: Netherlands,250.2
01-Jul-17,Imports: New Zealand,290
01-Jul-17,Imports: Nigeria,2.5
01-Jul-17,Imports: Northern Mariana Islands,0
01-Jul-17,Imports: Norway,110.9
01-Jul-17,Imports: Oman,2.7
01-Jul-17,Imports: Other Countries of Africa,65.7
01-Jul-17,Imports: Other Countries of America,2
01-Jul-17,Imports: Other Countries of Asia,1.3
01-Jul-17,Imports: Other Countries of Europe,7.2
01-Jul-17,Imports: Other Countries of Oceania,0.2
01-Jul-17,Imports: Pakistan,5.6
01-Jul-17,Imports: Panama,0.1
01-Jul-17,Imports: Papua New Guinea,36.7
01-Jul-17,Imports: Peru,20
01-Jul-17,Imports: Philippines,576.2
01-Jul-17,Imports: Poland,52.3
01-Jul-17,Imports: Portugal,52.2
01-Jul-17,Imports: Puerto Rico,20.2
01-Jul-17,Imports: Qatar,500.9
01-Jul-17,Imports: Reunion,0.1
01-Jul-17,Imports: Romania,11.8
01-Jul-17,Imports: Russia,233.4
01-Jul-17,Imports: Saudi Arabia,809.4
01-Jul-17,Imports: Seychelles,1.3
01-Jul-17,Imports: Slovak Republic,8.3
01-Jul-17,Imports: Slovenia,6
01-Jul-17,Imports: Solomon Islands,0.4
01-Jul-17,Imports: South Africa,57.5
01-Jul-17,Imports: South Korea,1933.9
01-Jul-17,Imports: Spain,77
01-Jul-17,Imports: Sri Lanka,10.9
01-Jul-17,Imports: Sudan,0.5
01-Jul-17,Imports: Sweden,148.3
01-Jul-17,Imports: Switzerland,1302.6
01-Jul-17,Imports: Taiwan,3256.8
01-Jul-17,Imports: Tanzania,0.1
01-Jul-17,Imports: Thailand,738.4
01-Jul-17,Imports: Tunisia,1.8
01-Jul-17,Imports: Turkey,134.3
01-Jul-17,Imports: USA,3775.7
01-Jul-17,Imports: Ukraine,3
01-Jul-17,Imports: United Arab Emirates,699.1
01-Jul-17,Imports: United Kingdom,519.1
01-Jul-17,Imports: Uruguay,1.1
01-Jul-17,Imports: Vanuatu,0
01-Jul-17,Imports: Venezuela,114.1
01-Jul-17,Imports: Vietnam,405.6
01-Jul-17,Imports: Yemen,0.2
01-Jul-17,Imports: Zambia,3.3
01-Jul-17,Imports: Zimbabwe,3.2
01-Aug-17,Imports: Afghanistan,0
01-Aug-17,Imports: Angola,0
01-Aug-17,Imports: Argentina,6.8
01-Aug-17,Imports: Australia,348.3
01-Aug-17,Imports: Austria,87
01-Aug-17,Imports: Bahamas,0
01-Aug-17,Imports: Bahrain,36.4
01-Aug-17,Imports: Bangladesh,38.1
01-Aug-17,Imports: Belarus,0.5
01-Aug-17,Imports: Belgium,122.7
01-Aug-17,Imports: Brazil,154.3
01-Aug-17,Imports: Brunei,24.8
01-Aug-17,Imports: Bulgaria,3.1
01-Aug-17,Imports: Cambodia,53.7
01-Aug-17,Imports: Cameroon,2.4
01-Aug-17,Imports: Canada,132.7
01-Aug-17,Imports: Chile,7.3
01-Aug-17,Imports: China,5001.8
01-Aug-17,Imports: Colombia,82.2
01-Aug-17,Imports: Comoros,0
01-Aug-17,Imports: Costa Rica,6.8
01-Aug-17,Imports: Cote D'ivoire,0.4
01-Aug-17,Imports: Croatia,3.2
01-Aug-17,Imports: Cuba,0.5
01-Aug-17,Imports: Cyprus,11.7
01-Aug-17,"Imports: Czech, Republic",38.4
01-Aug-17,Imports: Denmark,42.2
01-Aug-17,Imports: Djibouti,0.1
01-Aug-17,Imports: Dominican Rep,6
01-Aug-17,Imports: Ecuador,1.1
01-Aug-17,Imports: Egypt,3.9
01-Aug-17,Imports: El Salvador,0.8
01-Aug-17,Imports: Estonia,1.6
01-Aug-17,Imports: Eswatini,0.2
01-Aug-17,Imports: Ethiopia,0
01-Aug-17,Imports: Fiji,0.3
01-Aug-17,Imports: Finland,29.1
01-Aug-17,Imports: France,1170
01-Aug-17,Imports: French Polynesia,0.1
01-Aug-17,Imports: Gabon,0
01-Aug-17,Imports: Germany,1179.5
01-Aug-17,Imports: Ghana,16.6
01-Aug-17,Imports: Greece,70.8
01-Aug-17,Imports: Guam,0
01-Aug-17,Imports: Guatemala,1.3
01-Aug-17,Imports: Hong Kong SAR (China),317.4
01-Aug-17,Imports: Hungary,44.9
01-Aug-17,Imports: India,882.9
01-Aug-17,Imports: Indonesia,1902.3
01-Aug-17,Imports: Iran,114
01-Aug-17,Imports: Ireland,100.6
01-Aug-17,Imports: Israel,98.9
01-Aug-17,Imports: Italy,387.3
01-Aug-17,Imports: Jamaica,0.2
01-Aug-17,Imports: Japan,2319.5
01-Aug-17,Imports: Jordan,2.5
01-Aug-17,Imports: Kazakhstan,37.5
01-Aug-17,Imports: Kenya,1.8
01-Aug-17,Imports: Kuwait,353
01-Aug-17,Imports: Lao Peo Dem Rep,1.6
01-Aug-17,Imports: Latvia,28.1
01-Aug-17,Imports: Lebanon,0.2
01-Aug-17,Imports: Liberia,0.1
01-Aug-17,Imports: Lithuania,2.6
01-Aug-17,Imports: Luxembourg,4.6
01-Aug-17,Imports: Macau SAR (China),2.9
01-Aug-17,Imports: Madagascar,2
01-Aug-17,Imports: Malaysia,4795.2
01-Aug-17,Imports: Maldives Rep of,0.3
01-Aug-17,Imports: Malta,19.4
01-Aug-17,Imports: Mauritius,2.7
01-Aug-17,Imports: Mexico,213.8
01-Aug-17,Imports: Morocco,14.9
01-Aug-17,Imports: Mozambique,0.2
01-Aug-17,Imports: Myanmar,12.7
01-Aug-17,Imports: Nepal,0.2
01-Aug-17,Imports: Netherlands Antilles,24.6
01-Aug-17,Imports: Netherlands,494.4
01-Aug-17,Imports: New Zealand,68.3
01-Aug-17,Imports: Nigeria,3.6
01-Aug-17,Imports: Northern Mariana Islands,0
01-Aug-17,Imports: Norway,50.9
01-Aug-17,Imports: Oman,5.7
01-Aug-17,Imports: Other Countries of Africa,136.1
01-Aug-17,Imports: Other Countries of America,1.3
01-Aug-17,Imports: Other Countries of Asia,1.7
01-Aug-17,Imports: Other Countries of Europe,14.7
01-Aug-17,Imports: Other Countries of Oceania,0.5
01-Aug-17,Imports: Pakistan,6.1
01-Aug-17,Imports: Panama,0.6
01-Aug-17,Imports: Papua New Guinea,18.2
01-Aug-17,Imports: Peru,1.3
01-Aug-17,Imports: Philippines,650.4
01-Aug-17,Imports: Poland,53.4
01-Aug-17,Imports: Portugal,50.6
01-Aug-17,Imports: Puerto Rico,16.4
01-Aug-17,Imports: Qatar,797.6
01-Aug-17,Imports: Reunion,0.5
01-Aug-17,Imports: Romania,10.8
01-Aug-17,Imports: Russia,592.9
01-Aug-17,Imports: Saudi Arabia,885.6
01-Aug-17,Imports: Seychelles,0
01-Aug-17,Imports: Slovak Republic,6.8
01-Aug-17,Imports: Slovenia,8.7
01-Aug-17,Imports: Solomon Islands,0.5
01-Aug-17,Imports: South Africa,91.4
01-Aug-17,Imports: South Korea,1983.5
01-Aug-17,Imports: Spain,104.1
01-Aug-17,Imports: Sri Lanka,25.9
01-Aug-17,Imports: Sudan,0.1
01-Aug-17,Imports: Sweden,127.8
01-Aug-17,Imports: Switzerland,808.8
01-Aug-17,Imports: Taiwan,3641.4
01-Aug-17,Imports: Tanzania,0
01-Aug-17,Imports: Thailand,850.4
01-Aug-17,Imports: Tunisia,2.4
01-Aug-17,Imports: Turkey,54.1
01-Aug-17,Imports: USA,4152.3
01-Aug-17,Imports: Ukraine,11.3
01-Aug-17,Imports: United Arab Emirates,1065.3
01-Aug-17,Imports: United Kingdom,808.9
01-Aug-17,Imports: Uruguay,1.8
01-Aug-17,Imports: Vanuatu,0.2
01-Aug-17,Imports: Venezuela,70
01-Aug-17,Imports: Vietnam,377
01-Aug-17,Imports: Yemen,0.8
01-Aug-17,Imports: Zambia,5
01-Aug-17,Imports: Zimbabwe,2
01-Sep-17,Imports: Afghanistan,0
01-Sep-17,Imports: Angola,0
01-Sep-17,Imports: Argentina,6.4
01-Sep-17,Imports: Australia,377.5
01-Sep-17,Imports: Austria,73.2
01-Sep-17,Imports: Bahamas,2.6
01-Sep-17,Imports: Bahrain,3.8
01-Sep-17,Imports: Bangladesh,30.4
01-Sep-17,Imports: Belarus,0.4
01-Sep-17,Imports: Belgium,98.1
01-Sep-17,Imports: Brazil,107.4
01-Sep-17,Imports: Brunei,25.1
01-Sep-17,Imports: Bulgaria,36.4
01-Sep-17,Imports: Cambodia,122.2
01-Sep-17,Imports: Cameroon,1.9
01-Sep-17,Imports: Canada,107.4
01-Sep-17,Imports: Chile,4.3
01-Sep-17,Imports: China,5041.5
01-Sep-17,Imports: Colombia,31.6
01-Sep-17,Imports: Comoros,0
01-Sep-17,Imports: Costa Rica,6.2
01-Sep-17,Imports: Cote D'ivoire,1
01-Sep-17,Imports: Croatia,4
01-Sep-17,Imports: Cuba,0.4
01-Sep-17,Imports: Cyprus,0.9
01-Sep-17,"Imports: Czech, Republic",35.5
01-Sep-17,Imports: Denmark,47.8
01-Sep-17,Imports: Djibouti,0.1
01-Sep-17,Imports: Dominican Rep,5.9
01-Sep-17,Imports: Ecuador,0.9
01-Sep-17,Imports: Egypt,2.9
01-Sep-17,Imports: El Salvador,1.2
01-Sep-17,Imports: Estonia,1.4
01-Sep-17,Imports: Eswatini,0.1
01-Sep-17,Imports: Ethiopia,0.2
01-Sep-17,Imports: Fiji,0.5
01-Sep-17,Imports: Finland,29.7
01-Sep-17,Imports: France,1027.8
01-Sep-17,Imports: French Polynesia,0.2
01-Sep-17,Imports: Gabon,0
01-Sep-17,Imports: Germany,1055.4
01-Sep-17,Imports: Ghana,12.6
01-Sep-17,Imports: Greece,6.1
01-Sep-17,Imports: Guam,0.2
01-Sep-17,Imports: Guatemala,1.6
01-Sep-17,Imports: Hong Kong SAR (China),357.3
01-Sep-17,Imports: Hungary,32.2
01-Sep-17,Imports: India,856.6
01-Sep-17,Imports: Indonesia,1753.2
01-Sep-17,Imports: Iran,81.2
01-Sep-17,Imports: Ireland,95.9
01-Sep-17,Imports: Israel,64.1
01-Sep-17,Imports: Italy,308.9
01-Sep-17,Imports: Jamaica,0
01-Sep-17,Imports: Japan,2201.1
01-Sep-17,Imports: Jordan,2
01-Sep-17,Imports: Kazakhstan,26.7
01-Sep-17,Imports: Kenya,0.5
01-Sep-17,Imports: Kuwait,180.5
01-Sep-17,Imports: Lao Peo Dem Rep,0.9
01-Sep-17,Imports: Latvia,51
01-Sep-17,Imports: Lebanon,0.2
01-Sep-17,Imports: Liberia,0
